citation_key_lr,citation_key_cp,focal_citations,textual,separate,comp_sup,prp,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,sentence_popularity amin,sentence_popularity amax,sentence_popularity mean,context_popularity amin,context_popularity amax,context_popularity mean,sentence_density amin,sentence_density amax,sentence_density mean,context_density amin,context_density amax,context_density mean,position_in_sentence amin,position_in_sentence amax,position_in_sentence mean,sentence_neg amin,sentence_neg amax,sentence_neg mean,sentence_neu amin,sentence_neu amax,sentence_neu mean,sentence_pos amin,sentence_pos amax,sentence_pos mean,sentence_compound amin,sentence_compound amax,sentence_compound mean,context_neg amin,context_neg amax,context_neg mean,context_neu amin,context_neu amax,context_neu mean,context_pos amin,context_pos amax,context_pos mean,context_compound amin,context_compound amax,context_compound mean,self_citation,title_similarity,abstract_similarity,SYN,TT,TB,RG,CRI,RA,total_references,total_citations,weighted_citation_count,mention_positions_10,mention_positions_20,mention_positions_30,mention_positions_40,mention_positions_50,mention_positions_60,mention_positions_70,mention_positions_80,mention_positions_90,mention_positions_100,heading_category_NA,heading_category_intro,heading_category_background,heading_category_theory,heading_category_methods,heading_category_results,heading_category_implications,heading_category_appendix,ref_in_title,ref_in_heading,ref_in_figure_description,ref_in_table_description,USE
Brynjolfsson1996,Pavlou2005,3,3,1,0,0,0,0,1,0,0,0,0,5,2.33333333333333,2,9,4.66666666666667,0.166666666666667,1,0.5,0.1,0.333333333333333,0.227777777777778,0.290697674418605,0.912621359223301,0.645008783571692,0,0.167,0.055666666666667,0.833,1,0.944333333333333,0,0,0,-0.34,0,-0.113333333333333,0,0.052,0.017333333333333,0.907,1,0.945333333333334,0,0.093,0.037,-0.4939,0.5423,0.016133333333333,False,0.267450042712865,0.090014606762075,True,False,False,True,True,False,58,74,0.040540540540541,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,0,0,0,True
Kohli2003,Pavlou2005,3,3,2,0,0,0,1,2,0,0,0,0,2,1,1,6,3.33333333333333,0.333333333333333,1,0.611111111111111,0.142857142857143,0.5,0.297619047619048,0.826666666666667,0.992700729927007,0.929585050565238,0,0.139,0.046333333333333,0.685,1,0.829333333333333,0,0.315,0.124333333333333,-0.4588,0.5563,0.0325,0,0.081,0.027,0.843,1,0.909,0,0.157,0.063666666666667,-0.4588,0.7089,0.083366666666667,False,0.300083186540608,0.115443533324129,True,True,False,False,False,False,58,74,0.040540540540541,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,0,0,0,False
Melville2004,Pavlou2005,2,2,2,0,0,0,0,0,0,0,0,0,1,0.5,1,3,2,0.5,1,0.75,0.25,0.5,0.375,0.986666666666667,0.992753623188406,0.989710144927536,0,0,0,0.685,1,0.8425,0,0.315,0.1575,0,0.5563,0.27815,0,0.061,0.0305,0.843,0.913,0.878,0.026,0.157,0.0915,-0.4588,0.7089,0.12505,False,0.200682442759203,0.193110323681239,True,False,True,True,False,True,58,74,0.027027027027027,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,0,0,0,False
Brynjolfsson1996,Peppard2014,1,1,1,0,0,0,0,1,0,0,0,2,2,2,4,4,4,0.333333333333333,0.333333333333333,0.333333333333333,0.2,0.2,0.2,0.99537037037037,0.99537037037037,0.99537037037037,0.091,0.091,0.091,0.909,0.909,0.909,0,0,0,-0.5106,-0.5106,-0.5106,0.094,0.094,0.094,0.842,0.842,0.842,0.065,0.065,0.065,-0.5338,-0.5338,-0.5338,False,0.154365596725696,0.061929610517178,True,False,False,True,True,False,145,167,0.005988023952096,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,0,0,0,False
Piccoli2005,Peppard2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,18,18,1,1,1,0.052631578947369,0.052631578947369,0.052631578947369,0.176470588235294,0.176470588235294,0.176470588235294,0,0,0,1,1,1,0,0,0,0,0,0,0.044,0.044,0.044,0.892,0.892,0.892,0.064,0.064,0.064,0.3182,0.3182,0.3182,False,0.000136818269383,0.019557664453121,True,False,True,True,True,True,145,167,0.005988023952096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0,0,0,False
Brynjolfsson1996,Quan2003,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.873417721518987,0.873417721518987,0.873417721518987,0.113,0.113,0.113,0.726,0.726,0.726,0.161,0.161,0.161,0.1531,0.1531,0.1531,0.085,0.085,0.085,0.833,0.833,0.833,0.081,0.081,0.081,-0.0516,-0.0516,-0.0516,False,0.361128785160467,0.208860011858191,True,False,False,True,True,False,22,81,0.012345679012346,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0,0,0,False
Brynjolfsson1996,Wong1998,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.680487804878049,0.680487804878049,0.680487804878049,0.022,0.022,0.022,0.869,0.869,0.869,0.109,0.109,0.109,0.7096,0.7096,0.7096,0.015,0.015,0.015,0.912,0.912,0.912,0.073,0.073,0.073,0.7096,0.7096,0.7096,False,0.225041637650801,0.047162028782731,True,False,False,True,True,False,43,81,0.012345679012346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0,0,0,False
Brynjolfsson1996,Zhu2002,1,1,0,0,0,0,1,1,0,0,0,2,2,2,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333,0.25,0.25,0.25,0.994285714285714,0.994285714285714,0.994285714285714,0,0,0,1,1,1,0,0,0,0,0,0,0.049,0.049,0.049,0.81,0.81,0.81,0.141,0.141,0.141,0.8074,0.8074,0.8074,False,-0.002897743301365,0.159147728491314,True,False,False,True,True,False,53,76,0.013157894736842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,False
Chan2000,Zhu2002,1,1,0,0,0,0,1,1,0,0,0,2,2,2,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333,0.25,0.25,0.25,0.902857142857143,0.902857142857143,0.902857142857143,0,0,0,1,1,1,0,0,0,0,0,0,0.049,0.049,0.049,0.81,0.81,0.81,0.141,0.141,0.141,0.8074,0.8074,0.8074,False,0.106533324596595,0.103258457450824,True,False,False,True,False,False,53,76,0.013157894736842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,False
Chan2000,Burton-Jones2007,6,6,3,0,1,0,3,4,1,1,0,0,4,1.33333333333333,0,6,1.83333333333333,0.2,1,0.658333333333333,0.142857142857143,1,0.64047619047619,0.304,0.997679814385151,0.759352674741572,0,0.128,0.0365,0.872,1,0.931166666666667,0,0.128,0.032333333333333,-0.6124,0.4215,-0.052816666666667,0,0.15,0.037833333333333,0.798,1,0.892,0,0.202,0.070166666666667,-0.7351,0.9403,0.140933333333333,False,-0.001511596933294,0.121070264576016,True,False,False,True,False,False,100,163,0.03680981595092,2,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,False,0,0,0,True
DeLone1992,Burton-Jones2007,3,3,2,0,1,0,2,2,0,0,0,0,1,0.666666666666667,1,2,1.33333333333333,0.5,1,0.666666666666667,0.333333333333333,0.5,0.444444444444444,0.572463768115942,0.991071428571429,0.819628011298891,0,0.169,0.101333333333333,0.704,0.901,0.823333333333333,0,0.128,0.075666666666667,-0.4215,0.296,-0.0917,0,0.104,0.055333333333333,0.872,0.938,0.910666666666667,0,0.078,0.034,-0.7106,0.5994,-0.177566666666667,False,-6.39499634031012E-05,0.12247385562559,True,False,True,False,False,False,100,163,0.01840490797546,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,False,0,0,0,False
DeLone2003,Burton-Jones2007,3,2,2,0,1,0,2,2,0,0,0,0,1,0.666666666666667,1,2,1.33333333333333,0.5,1,0.666666666666667,0.333333333333333,0.5,0.444444444444444,0.552447552447552,0.991071428571429,0.812955939409428,0,0.169,0.101333333333333,0.704,0.901,0.823333333333333,0,0.128,0.075666666666667,-0.4215,0.296,-0.0917,0,0.104,0.055333333333333,0.872,0.938,0.910666666666667,0,0.078,0.034,-0.7106,0.5994,-0.177566666666667,False,0.002387430813618,0.100724100532272,True,True,True,True,False,False,100,163,0.01840490797546,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,False,0,0,0,True
Dedrick2003,Burton-Jones2007,2,2,1,0,0,0,0,0,0,0,0,0,4,2,4,7,5.5,0.333333333333333,1,0.666666666666667,0.125,0.333333333333333,0.229166666666667,0.150753768844221,0.360975609756098,0.255864689300159,0,0.068,0.034,0.932,1,0.966,0,0,0,-0.2263,0,-0.11315,0,0.038,0.019,0.916,1,0.958,0,0.046,0.023,0,0.2263,0.11315,False,0.005070310653469,0.132607840405321,True,False,True,True,True,True,100,163,0.012269938650307,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,0,0,0,False
Chan2000,Caliendo2012,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.922413793103448,0.922413793103448,0.922413793103448,0.2,0.2,0.2,0.683,0.683,0.683,0.117,0.117,0.117,-0.1779,-0.1779,-0.1779,0.098,0.098,0.098,0.859,0.859,0.859,0.043,0.043,0.043,-0.2732,-0.2732,-0.2732,False,0.007893783296438,0.036451969098588,True,False,False,True,False,False,40,51,0.019607843137255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False,0,0,0,False
Chan2000,Chae2014b,1,1,0,0,0,0,0,0,0,0,0,5,5,5,10,10,10,0.166666666666667,0.166666666666667,0.166666666666667,0.090909090909091,0.090909090909091,0.090909090909091,0.805687203791469,0.805687203791469,0.805687203791469,0.076,0.076,0.076,0.726,0.726,0.726,0.198,0.198,0.198,0.5719,0.5719,0.5719,0.035,0.035,0.035,0.712,0.712,0.712,0.253,0.253,0.253,0.9089,0.9089,0.9089,False,0.0099571649589,0.145921691342709,True,False,False,True,False,False,58,74,0.013513513513514,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,False
Dehning2002,Chae2014b,1,1,0,0,0,0,0,0,0,0,0,5,5,5,10,10,10,0.166666666666667,0.166666666666667,0.166666666666667,0.090909090909091,0.090909090909091,0.090909090909091,0.843601895734597,0.843601895734597,0.843601895734597,0.076,0.076,0.076,0.726,0.726,0.726,0.198,0.198,0.198,0.5719,0.5719,0.5719,0.035,0.035,0.035,0.712,0.712,0.712,0.253,0.253,0.253,0.9089,0.9089,0.9089,False,0.310672588449798,0.34236365546657,True,False,True,True,False,False,58,74,0.013513513513514,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,False
Kohli2003,Chae2014b,1,1,0,0,0,0,0,0,0,0,0,5,5,5,10,10,10,0.166666666666667,0.166666666666667,0.166666666666667,0.090909090909091,0.090909090909091,0.090909090909091,0.881516587677725,0.881516587677725,0.881516587677725,0.076,0.076,0.076,0.726,0.726,0.726,0.198,0.198,0.198,0.5719,0.5719,0.5719,0.035,0.035,0.035,0.712,0.712,0.712,0.253,0.253,0.253,0.9089,0.9089,0.9089,False,0.210730259811412,0.275699777739668,True,True,False,False,False,False,58,74,0.013513513513514,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,False
Melville2004,Chae2014b,3,3,0,0,0,0,1,1,0,0,0,4,6,5,5,10,7,0.142857142857143,0.2,0.16984126984127,0.090909090909091,0.166666666666667,0.133477633477633,0.944983818770226,0.96218487394958,0.954838221427929,0,0.076,0.025333333333333,0.726,0.819,0.773333333333333,0.181,0.225,0.201333333333333,0.5719,0.8126,0.7279,0,0.035,0.011666666666667,0.712,0.821,0.776666666666667,0.179,0.253,0.211666666666667,0.9001,0.926,0.911666666666667,False,0.368672883373623,0.249913220019137,True,False,True,True,False,True,58,74,0.040540540540541,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,False,0,0,0,True
Wade2004,Chae2014b,3,3,0,0,0,0,1,1,0,0,0,4,6,5,5,10,7,0.142857142857143,0.2,0.16984126984127,0.090909090909091,0.166666666666667,0.133477633477633,0.995260663507109,0.996763754045308,0.995940912293383,0,0.076,0.025333333333333,0.726,0.819,0.773333333333333,0.181,0.225,0.201333333333333,0.5719,0.8126,0.7279,0,0.035,0.011666666666667,0.712,0.821,0.776666666666667,0.179,0.253,0.211666666666667,0.9001,0.926,0.911666666666667,False,0.089623247404153,0.139904160653586,True,False,False,True,False,True,58,74,0.040540540540541,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,False,0,0,0,False
Chan2000,Coltman2007,1,1,1,0,0,0,1,1,0,0,0,0,0,0,4,4,4,1,1,1,0.2,0.2,0.2,0.992907801418439,0.992907801418439,0.992907801418439,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.985,0.985,0.985,0.015,0.015,0.015,0.0258,0.0258,0.0258,False,0.002277345643595,0.050746656440578,True,False,False,True,False,False,80,127,0.007874015748032,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,False
Kohli2003,Coltman2007,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.695804195804196,0.695804195804196,0.695804195804196,0,0,0,0.718,0.718,0.718,0.282,0.282,0.282,0.8957,0.8957,0.8957,0,0,0,0.773,0.773,0.773,0.227,0.227,0.227,0.946,0.946,0.946,False,0.004674009527478,0.110215371813788,True,True,False,False,False,False,80,127,0.007874015748032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False,0,0,0,False
Melville2004,Coltman2007,2,2,1,0,0,0,2,2,0,0,0,0,1,0.5,1,2,1.5,0.5,1,0.75,0.333333333333333,0.5,0.416666666666667,0.487179487179487,0.995260663507109,0.741220075343298,0,0,0,0.79,0.847,0.8185,0.153,0.21,0.1815,0.7003,0.7269,0.7136,0,0,0,0.845,0.927,0.886,0.073,0.155,0.114,0.7269,0.7964,0.76165,False,0.009911556057461,0.143536390572294,True,False,True,True,False,True,80,127,0.015748031496063,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,False
Piccoli2005,Coltman2007,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.995918367346939,0.995918367346939,0.995918367346939,0.068,0.068,0.068,0.932,0.932,0.932,0,0,0,-0.4019,-0.4019,-0.4019,0.028,0.028,0.028,0.972,0.972,0.972,0,0,0,-0.2144,-0.2144,-0.2144,False,-0.001696624211378,0.07438672032326,True,False,True,True,True,True,80,127,0.007874015748032,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,0,False
Wade2004,Coltman2007,1,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.083916083916084,0.083916083916084,0.083916083916084,0,0,0,0.718,0.718,0.718,0.282,0.282,0.282,0.8957,0.8957,0.8957,0,0,0,0.773,0.773,0.773,0.227,0.227,0.227,0.946,0.946,0.946,False,0.003334308920003,0.079874861265386,True,False,False,True,False,True,80,127,0.007874015748032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False,0,0,0,False
Chan2000,DeLone2003,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.844827586206896,0.844827586206896,0.844827586206896,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.923,0.923,0.923,0.077,0.077,0.077,0.3818,0.3818,0.3818,False,0.000821003072427,0.135828876575947,True,False,False,True,False,False,59,148,0.006756756756757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,True
Seddon1999,DeLone2003,5,0,3,0,0,0,1,2,1,0,0,0,1,0.4,0,1,0.6,0.5,1,0.8,0.5,1,0.733333333333333,0,0.991150442477876,0.457474120325814,0,0,0,0.657,1,0.873,0,0.343,0.127,0,0.7783,0.3646,0,0,0,0.803,0.923,0.8644,0.077,0.197,0.1356,0.3818,0.9109,0.73712,False,0.540114736004683,0.002593752969311,True,False,True,False,True,False,59,148,0.033783783783784,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,False,0,0,0,True
Chan2000,DeLuca2008,2,2,2,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0.5,0.5,1,0.75,0.5,1,0.75,0.661290322580645,0.99009900990099,0.825694666240818,0,0.047,0.0235,0.778,1,0.889,0,0.175,0.0875,0,0.6597,0.32985,0,0.022,0.011,0.852,1,0.926,0,0.126,0.063,0,0.8126,0.4063,False,0.001634930710735,0.135265887859439,True,False,False,True,False,False,104,184,0.010869565217391,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,True
Chan2000,Gao2006,1,0,0,0,0,0,1,1,0,1,0,5,5,5,9,9,9,0.166666666666667,0.166666666666667,0.166666666666667,0.1,0.1,0.1,0.769230769230769,0.769230769230769,0.769230769230769,0,0,0,0.811,0.811,0.811,0.189,0.189,0.189,0.4939,0.4939,0.4939,0,0,0,0.833,0.833,0.833,0.167,0.167,0.167,0.7906,0.7906,0.7906,False,-0.002839361738631,0.097431442208088,True,False,False,True,False,False,55,78,0.012820512820513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,True
Chan2000,Goode2009,1,1,1,0,0,0,1,1,0,1,0,5,5,5,5,5,5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.995073891625616,0.995073891625616,0.995073891625616,0,0,0,0.922,0.922,0.922,0.078,0.078,0.078,0.4019,0.4019,0.4019,0,0,0,0.956,0.956,0.956,0.044,0.044,0.044,0.4019,0.4019,0.4019,False,-0.003464913683805,0.097730518488779,True,False,False,True,False,False,161,140,0.007142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,0,0,False
DeLone1992,Goode2009,1,1,1,0,0,0,1,1,0,1,0,5,5,5,5,5,5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.881773399014778,0.881773399014778,0.881773399014778,0,0,0,0.922,0.922,0.922,0.078,0.078,0.078,0.4019,0.4019,0.4019,0,0,0,0.956,0.956,0.956,0.044,0.044,0.044,0.4019,0.4019,0.4019,False,-0.002537848397311,0.131897554291797,True,False,True,False,False,False,161,140,0.007142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,0,0,False
Chan2000,Lee2002,3,3,3,0,0,1,3,3,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.993197278911565,0.408163265306122,0,0,0,0.851,1,0.919,0,0.149,0.081,0,0.6705,0.336833333333333,0,0.063,0.021,0.857,0.968,0.909,0.032,0.098,0.07,0.3086,0.872,0.506866666666667,False,-0.003184403200716,0.194203542842064,True,False,False,True,False,False,26,59,0.050847457627119,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,0,True
Chan2000,Mitra2005,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,3,3,1,1,1,0.25,0.25,0.25,0.985294117647059,0.985294117647059,0.985294117647059,0,0,0,1,1,1,0,0,0,0,0,0,0.056,0.056,0.056,0.855,0.855,0.855,0.088,0.088,0.088,0.4939,0.4939,0.4939,False,0.004860113990862,0.170874007635559,True,False,False,True,False,False,46,98,0.010204081632653,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,False
Chan2000,Nevo2011,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.48,0.48,0.48,0,0,0,0.824,0.824,0.824,0.176,0.176,0.176,0.4939,0.4939,0.4939,0.093,0.093,0.093,0.756,0.756,0.756,0.151,0.151,0.151,0.6908,0.6908,0.6908,False,0.00212932278791,0.081049211875619,True,False,False,True,False,False,99,122,0.008196721311475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,True
Kohli2003,Nevo2011,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.907216494845361,0.907216494845361,0.907216494845361,0,0,0,0.559,0.559,0.559,0.441,0.441,0.441,0.7845,0.7845,0.7845,0,0,0,0.65,0.65,0.65,0.35,0.35,0.35,0.9712,0.9712,0.9712,False,0.248141983368103,0.174590247565594,True,True,False,False,False,False,99,122,0.008196721311475,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0,0,0,False
Kohli2008,Nevo2011,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.994594594594595,0.994594594594595,0.994594594594595,0,0,0,0.826,0.826,0.826,0.174,0.174,0.174,0.6908,0.6908,0.6908,0.033,0.033,0.033,0.77,0.77,0.77,0.197,0.197,0.197,0.8834,0.8834,0.8834,False,0.005093137973584,0.150072318597988,True,False,False,True,False,True,99,122,0.008196721311475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,True
Melville2004,Nevo2011,6,6,1,0,1,0,2,4,0,1,0,0,5,1.66666666666667,1,5,3,0.166666666666667,1,0.5,0.166666666666667,0.5,0.291666666666667,0.308771929824561,0.99468085106383,0.847475722165479,0,0.106,0.017666666666667,0.529,0.917,0.746833333333333,0.083,0.471,0.235666666666667,0.3818,0.7845,0.571983333333333,0,0.056,0.021,0.647,0.947,0.757,0.047,0.353,0.221833333333333,-0.0258,0.9743,0.713183333333333,False,0.001439836997185,0.314446315075826,True,False,True,True,False,True,99,122,0.049180327868853,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,False,0,0,0,True
Piccoli2005,Nevo2011,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,0.25,0.25,0.25,0.99502487562189,0.99502487562189,0.99502487562189,0,0,0,0.936,0.936,0.936,0.064,0.064,0.064,0.1779,0.1779,0.1779,0,0,0,0.894,0.894,0.894,0.106,0.106,0.106,0.6705,0.6705,0.6705,False,-0.000678059349361,0.12276371597865,True,False,True,True,True,True,99,122,0.008196721311475,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,True
Wade2004,Nevo2011,5,5,2,0,1,0,2,2,0,0,0,0,5,1.4,0,5,2.4,0.166666666666667,1,0.633333333333333,0.166666666666667,1,0.433333333333333,0,0.996563573883162,0.795223329171288,0,0,0,0.529,1,0.8568,0,0.471,0.1432,0,0.7845,0.38336,0,0.048,0.0162,0.647,0.967,0.876,0.033,0.353,0.1076,-0.0258,0.9493,0.356,True,0.120827367633477,0.296640445806923,True,False,False,True,False,True,99,122,0.040983606557377,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,False,0,0,0,True
Chan2000,Park2007,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.995535714285714,0.995535714285714,0.995535714285714,0.042,0.042,0.042,0.958,0.958,0.958,0,0,0,-0.1027,-0.1027,-0.1027,0.061,0.061,0.061,0.875,0.875,0.875,0.063,0.063,0.063,0.2732,0.2732,0.2732,False,0.003063974255142,0.043519086438723,True,False,False,True,False,False,65,121,0.008264462809917,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,False
Chan2000,Petter2012,7,7,4,0,0,0,4,4,1,0,1,0,3,1.14285714285714,0,4,2.14285714285714,0.25,1,0.583333333333333,0.2,1,0.514285714285714,0.497222222222222,0.997084548104956,0.918739726543707,0,0,0,0.791,1,0.858285714285714,0,0.209,0.141714285714286,0,0.9022,0.616257142857143,0,0.028,0.007714285714286,0.787,0.89,0.829285714285714,0.084,0.213,0.163,0.6414,0.9774,0.889842857142857,False,-0.000935304480033,0.279091924984613,True,False,False,True,False,False,91,151,0.04635761589404,0,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,False
Seddon1999,Petter2012,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.898,0.898,0.898,0.102,0.102,0.102,0.8126,0.8126,0.8126,False,0.282197522924011,0.12028493865594,True,False,True,False,True,False,91,151,0.006622516556291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,False
Chan2000,Santhanam2003,3,3,2,0,0,0,1,1,0,0,1,0,1,0.333333333333333,1,3,1.66666666666667,0.5,1,0.833333333333333,0.25,0.5,0.416666666666667,0,0.993589743589744,0.643457117595049,0,0.091,0.057,0.833,0.909,0.876,0,0.114,0.067,-0.3182,0.4019,0.0451,0,0.043,0.023666666666667,0.853,0.938,0.888666666666667,0.062,0.119,0.087666666666667,0.2732,0.7579,0.477666666666667,False,0.00190951093727,0.096024130624813,True,False,False,True,False,False,30,46,0.065217391304348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,True
Chan2000,Schryen2013,2,2,0,0,1,0,2,2,0,0,0,9,20,14.5,9,20,14.5,0.047619047619048,0.1,0.073809523809524,0.047619047619048,0.1,0.073809523809524,0.247706422018349,0.751396648044693,0.499551535031521,0,0.033,0.0165,0.924,0.933,0.9285,0.033,0.076,0.0545,0,0.34,0.17,0,0.033,0.0165,0.933,0.948,0.9405,0.033,0.052,0.0425,0,0.34,0.17,False,0.100048932011928,0.173680161022681,True,False,False,True,False,False,236,706,0.002832861189802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,0,0,False
DeLone1992,Schryen2013,7,6,4,0,1,0,4,4,0,0,0,0,20,5.71428571428571,0,20,9.42857142857143,0.047619047619048,1,0.473469387755102,0.047619047619048,1,0.401229722658294,0.029197080291971,0.770491803278688,0.362868400970313,0,0.054,0.007714285714286,0.87,1,0.951857142857143,0,0.13,0.040428571428572,-0.1695,0.6908,0.162071428571429,0,0.071,0.014714285714286,0.882,0.948,0.916857142857143,0,0.105,0.068428571428572,-0.4449,0.8555,0.389785714285714,False,0.003986080332928,0.111937421358459,True,False,True,False,False,False,236,706,0.009915014164306,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,0,0,0,False
DeLone2003,Schryen2013,7,6,4,0,1,0,4,4,0,0,0,0,20,5.85714285714286,0,20,9.57142857142857,0.047619047619048,1,0.449659863945578,0.047619047619048,1,0.390240711669283,0.112903225806452,0.754010695187166,0.377351348848301,0,0.054,0.007714285714286,0.87,1,0.951857142857143,0,0.13,0.040428571428572,-0.1695,0.6908,0.162071428571429,0,0.071,0.014714285714286,0.882,0.948,0.916857142857143,0,0.105,0.068428571428572,-0.4449,0.8555,0.389785714285714,False,0.002480033788709,0.105227151758074,True,True,True,True,False,False,236,706,0.009915014164306,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,0,0,0,False
